,year,code,type of waste,waste producers,waste quantities,waste quantities generated by primary producers
5663,2019, EAV-080319-G, Disperse oil,21.0,0.9,0.4
5664,2019,EAV-080409-G, Waste adhesives and sealants cont.organic solvents,319.0,29.2,25.7
5665,2019, EAV-080411-G, Adhesive and sealant sludges cont.organic solvents,7.0,0.2,0.2
5666,2019, EAV-080413-G," Adhesives,sealants: Aqueous sludges cont.adhesives",13.0,0.4,0.4
5667,2019, EAV-080415-G," Adhesives,sealants: Aqueous liquid waste cont.adh.",16.0,0.8,0.8
5668,2019, EAV-080417-G," Adhesives, sealants: Rosin oil",0.0,0.0,0.0
5669,2019, EAV-080501-G, Waste isocyanates,71.0,1.3,1.2
5670,2019, EAV-09, Wastes from the photographic industry,160.0,13.8,10.4
5671,2019, EAV-090101-G, Water-based developer and activator solutions,91.0,3.1,2.5
5672,2019, EAV-090102-G, Water-based offset plate developer solutions,87.0,6.2,4.8
5673,2019, EAV-090103-G, Solvent-based developer solutions,0.0,0.0,0.0
5674,2019, EAV-090104-G, fixer solutions,73.0,2.5,1.7
5675,2019, EAV-090105-G, Bleach solutions and bleach fixer solutions,36.0,1.4,1.4
5676,2019, EAV-090106-G, Wastes cont. silver from on-site treatment. of photo.,0.0,0.0,0.0
5677,2019, EAV-090111-G, Single-use cameras cont. batteries (160601-160603),0.0,0.0,0.0
5678,2019, EAV-090113-G, Aq.liq.waste fr. on-site recl.of silver(ex.090106),0.0,0.0,0.0
5679,2019,EAV-10, Wastes from thermal processes,767.0,1003.7,913.7
5680,2019, EAV-100104-G, Oil fly ash and boiler dust,19.0,3.3,3.3
5681,2019, EAV-100109-G, Sulfuric acid,0.0,0.0,0.0
5682,2019, EAV-100113-G, Fly ash from emulsified hydrocarbons used as fuel,0.0,0.0,0.0
5683,2019, EAV-100114-G," Bottom ash,slag,boiler dust from co-incineration",57.0,53.5,53.3
5684,2019, EAV-100116-G, Fly ash from co-incineration,35.0,30.2,26.3
5685,2019, EAV-100118-G, Wastes from gas cleaning cont. hazardous subst.,136.0,58.2,57.5
5686,2019, EAV-100120-G, Power stations: Sludges from on-site effl. treatment.,8.0,1.9,1.9
5687,2019, EAV-100122-G, Power stations: Aqueous sludges from boiler clean.,7.0,1.0,1.0
5688,2019, EAV-100207-G," Iron, steel: Solid wastes from gas treatment",74.0,212.3,211.2
5689,2019, EAV-100211-G," Iron,steel: Wastes fr.cooling-water treat.cont.oil",4.0,4.3,4.3
5690,2019, EAV-100213-G," Iron, steel: Sludges, filter cakes from gas treatm.",14.0,102.8,91.0
5691,2019, EAV-100304-G, Aluminium: Primary production slags,3.0,2.0,2.0
5692,2019, EAV-100308-G, Aluminium: Salt slags from secondary production,12.0,304.1,255.3
5693,2019, EAV-100309-G, Aluminium: Black dross from secondary production,0.0,0.0,0.0
5694,2019,EAV-100315-G, Aluminium: Skimmings that are flammable etc.,50.0,42.6,32.0
5695,2019, EAV-100317-G, Aluminium: Tar-containing wastes from anode manuf.,4.0,0.5,0.5
5696,2019, EAV-100319-G, Aluminum: Flue-gas dust cont. hazardous subst.,18.0,3.2,3.1
5697,2019, EAV-100321-G, Aluminum: Other particulates and dust,12.0,2.4,2.4
5698,2019, EAV-100323-G, Aluminum: Solid wastes from gas treatment,24.0,20.5,18.8
5699,2019, EAV-100325-G," Aluminium: Sludges, filter cakes from gas treatment.",4.0,0.3,0.3
5700,2019, EAV-100327-G, Aluminium: Wastes fr.cooling-water treatm.cont.oil,3.0,0.5,0.5
5701,2019, EAV-100329-G, Aluminium: Wastes from treatment. of salt slags etc.,0.0,0.0,0.0
5702,2019, EAV-100401-G, Lead: Slags from primary and secondary production,9.0,77.5,75.4
5703,2019, EAV-100402-G," Lead: Dross, skimmings from primary, second. prod.",50.0,6.5,6.4
5704,2019, EAV-100403-G, Lead: Calcium arsenate,0.0,0.0,0.0
5705,2019, EAV-100404-G, Lead: Flue-gas dust,3.0,0.1,0.1
5706,2019, EAV-100405-G, Lead: Other particulates and dust,7.0,4.6,1.6
5707,2019, EAV-100406-G, Lead: Solid wastes from gas treatment,3.0,0.3,0.3
5708,2019, EAV-100407-G,Lead: Sludges and filter cakes from gas treatment,0.0,0.0,0.0
5709,2019, EAV-100409-G, Lead: Wastes from cooling-water treatment. cont. oil,0.0,0.0,0.0
5710,2019, EAV-100503-G, Zinc: Flue-gas dust,12.0,0.8,0.8
5711,2019, EAV-100505-G, Zinc: Solid waste from gas treatment,4.0,0.2,0.2
5712,2019, EAV-100506-G, Zinc: Sludges and filter cakes from gas treatment,0.0,0.0,0.0
5713,2019, EAV-100508-G, Zinc: Wastes from cooling-water treatment. cont. oil,0.0,0.0,0.0
5714,2019, EAV-100510-G, Zinc: Dross and skimmings that are flammable etc.,0.0,0.0,0.0
5715,2019, EAV-100603-G, Copper: Flue-gas dust,11.0,1.1,1.1
5716,2019, EAV-100606-G, Copper: Solid wastes from gas treatment,0.0,0.0,0.0
5717,2019, EAV-100607-G, Copper: Sludges and filter cakes from gas treatment.,0.0,0.0,0.0
5718,2019, EAV-100609-G, Copper: Wastes from cooling-water treatment. cont.oil,0.0,0.0,0.0
5719,2019, EAV-100707-G, Silver etc: Wastes fr. cool.-water treatm.cont.oil,0.0,0.0,0.0
5720,2019, EAV-100808-G," Non-ferrous: Salt slag from primary, secondary. prod.",4.0,0.4,0.4
5721,2019, EAV-100810-G," Non-ferrous: Dross, skimmings that are flammable",5.0,0.4,0.4
5722,2019, EAV-100812-G,Non-ferrous: Tar-cont. wastes from anode manuf.,0.0,0.0,0.0
5723,2019, EAV-100815-G, Non-ferrous: Flue-gas dust cont. hazardous subst.,47.0,6.4,6.3
5724,2019, EAV-100817-G," Non-ferrous: Sludges, filter cakes fr.flue-gas tr.",4.0,0.1,0.1
5725,2019, EAV-100819-G, Non-ferrous: Wastes from cooling-water tr.cont.oil,0.0,0.0,0.0
5726,2019, EAV-100905-G," Ferrous: Casting cores,moulds, not undergone pouring.",3.0,0.1,0.1
5727,2019, EAV-100907-G," Ferrous: Casting cores, molds, underwent pouring",18.0,3.7,3.2
5728,2019, EAV-100909-G, Ferrous: Flue-gas dust cont. hazardous substances,58.0,10.4,9.9
5729,2019, EAV-100911-G, Ferrous: Other particulates cont. hazardous subst.,3.0,0.4,0.4
5730,2019, EAV-100913-G, Ferrous: Waste binders cont. hazardous substances,0.0,0.0,0.0
5731,2019, EAV-100915-G, Ferrous: Waste crack-indicating agent,0.0,0.0,0.0
5732,2019, EAV-101005-G," Non-ferrous: Casting cores,moulds,not underg.pour.",0.0,0.0,0.0
5733,2019, EAV-101007-G," Non-ferrous: Casting cores, molds, underwent pour.",6.0,4.1,4.1
5734,2019, EAV-101009-G, Non-ferrous: Flue-gas dust cont. hazardous subst.,27.0,5.2,3.4
5735,2019, EAV-101011-G, Non-ferrous: Other particulates cont. haza. subst.,0.0,0.0,0.0
5736,2019, EAV-101013-G,Non-ferrous: Waste binders cont. hazardous subst.,0.0,0.0,0.0
5737,2019, EAV-101015-G, Non-ferrous: Waste crack-indicating agent,0.0,0.0,0.0
5738,2019, EAV-101109-G, Waste preparation mixture before thermal process.,12.0,0.8,0.6
5739,2019, EAV-101111-G, Waste glass in small particles cont. heavy metals,13.0,6.6,6.5
5740,2019, EAV-101113-G," Glass-polishing, -grinding sludge",23.0,1.8,1.8
5741,2019, EAV-101115-G, Manuf. of glass: Solid wastes from flue-gas treat.,46.0,3.8,3.4
5742,2019, EAV-101117-G," Manuf. of glass: Sludges, filter cakes fr. flue-gas",0.0,0.0,0.0
5743,2019, EAV-101119-G, Manuf. of glass: Sol.wastes fr.on-site effl.treat.,16.0,1.4,1.1
5744,2019, EAV-101209-G, Ceramic goods: Solid wastes from gas treatment,20.0,5.0,3.7
5745,2019, EAV-101211-G, Ceramic goods: Wastes from glazing cont.heavy metal.,5.0,0.2,0.2
5746,2019, EAV-101309-G, Wastes from asbestos-cement manuf. cont. asbestos,0.0,0.0,0.0
5747,2019, EAV-101312-G, Cement etc: Solid wastes from gas treatment,9.0,1.6,1.5
5748,2019, EAV-101401-G, Crematoria: Waste from gas cleaning cont. mercury,64.0,0.8,0.6
5749,2019, EAV-11, Wastes from chemical surface treatment etc.,2148.0,631.6,596.3
5750,2019,EAV-110105-G, Surface treatment: Pickling acids,550.0,77.8,72.3
5751,2019, EAV-110106-G, Surface treatment: Acids nos.,149.0,11.0,9.5
5752,2019, EAV-110107-G, Surface treatment: Pickling bases,479.0,81.4,77.2
5753,2019, EAV-110108-G, Surface treatment: Phosphating sludges,207.0,9.8,8.8
5754,2019, EAV-110109-G," Surface treatment: Sludges, filter cakes",904.0,102.6,89.9
5755,2019, EAV-110111-G, Surface treatment: Aqueous rinsing liquids,768.0,96.9,88.8
5756,2019, EAV-110113-G, Surface treatment: Degreasing wastes,202.0,18.5,17.3
5757,2019, EAV-110115-G," Surface treatment: Eluate,sludges fr.membrane sys.",3.0,0.7,0.7
5758,2019, EAV-110116-G," Surface treatment: Saturated,spent ion exch.resins",24.0,0.2,0.1
5759,2019, EAV-110198-G, Surface treatment: Other wastes cont. haza. subst.,240.0,17.2,16.2
5760,2019, EAV-110202-G, Sludges from zinchydrometallurgy,8.0,190.0,190.0
5761,2019, EAV-110205-G, Wastes from copper hydrometallurgical processes,0.0,0.0,0.0
5762,2019, EAV-110207-G, Non-ferrous hydromet. processes: Other wastes,3.0,23.5,23.5
5763,2019, EAV-110301-G," Sludges,solids fr.temp.proc.: Wastes cont. cyanide",28.0,0.4,0.4
5764,2019, EAV-110302-G,"Sludges, solids from tempering proc.: Other wastes",58.0,1.2,1.1
5765,2019, EAV-110503-G, Hot galvan. proc.: Solid wastes from gas treatment,28.0,0.3,0.3
5766,2019, EAV-110504-G, Hot galvanizing processes: Spent flux,4.0,0.0,0.0
5767,2019, EAV-12, Wastes from surface treatment of metals a.plastics,3987.0,1029.2,800.8
5768,2019, EAV-120106-G, Mineral-based machining oils containing halogens,14.0,0.3,0.3
5769,2019, EAV-120107-G, Mineral-based machining oils free of halogens,99.0,76.8,21.8
5770,2019, EAV-120108-G," Machining emulsions, solutions containing halogens",21.0,1.9,1.7
5771,2019, EAV-120109-G," Machining emulsions, solutions free of halogens",3103.0,749.0,612.8
5772,2019, EAV-120110-G, Synthetic machining oils,15.0,0.4,0.4
5773,2019, EAV-120112-G, Spent waxes and fats,204.0,7.6,6.4
5774,2019, EAV-120114-G, Machining sludges containing hazardous substances,256.0,20.5,19.2
5775,2019, EAV-120116-G, Waste blasting material cont. hazardous substances,457.0,27.2,23.4
5776,2019, EAV-120118-G," Metal sludge (grinding,honing,lapping sl.)cont.oil",476.0,90.2,65.5
5777,2019, EAV-120119-G, Readily biodegradable machining oil,0.0,0.0,0.0
5778,2019, EAV-120120-G,Spent grinding bodies and grinding materials,97.0,7.8,6.4
5779,2019, EAV-120301-G, Aqueous washing liquids,380.0,46.5,42.1
5780,2019, EAV-120302-G, Steam degreasing wastes,17.0,0.9,0.9
5781,2019, EAV-13," Oil wastes, wastes of liquid fuels (ex.edible oils)",3836.0,1398.2,1151.5
5782,2019, EAV-130101-G," Hydraulic oils, containing PCBs",5.0,0.1,0.0
5783,2019, EAV-130104-G, Hydraulic oils: Chlorinated emulsions,0.0,0.0,0.0
5784,2019, EAV-130105-G, Hydraulic oils: Non-chlorinated emulsions,69.0,11.2,9.3
5785,2019, EAV-130109-G, Mineral-based chlorinated hydraulic oils,0.0,0.0,0.0
5786,2019, EAV-130110-G, Mineral based non-chlorinated hydraulic oils,65.0,1.9,1.8
5787,2019, EAV-130111-G, Synthetic hydraulic oils,4.0,0.0,0.0
5788,2019, EAV-130112-G, Readily biodegradable hydraulic oils,5.0,0.0,0.0
5789,2019, EAV-130113-G, Other hydraulic oils,8.0,0.1,0.1
5790,2019, EAV-130204-G," Mineral-based chlorinated engine, gear, lubr. oils",50.0,1.5,1.1
5791,2019, EAV-130205-G," Mineral-based non-chlor. engine, gear, lubricant. oils",1491.0,532.8,393.4
5792,2019, EAV-130206-G," Synthetic engine, gear and lubricating oils",13.0,0.5,0.5
5793,2019, EAV-130207-G," Readily biodegradable engine,gear,lubricating oils",4.0,0.0,0.0
5794,2019,EAV-130208-G," Other engine, gear and lubricating oils",108.0,32.7,15.9
5795,2019, EAV-130301-G, Insulating or heat transmission oils cont. PCB's,39.0,1.0,0.4
5796,2019, EAV-130306-G," Mineral-b.chlor.insul.,heat transm.oils(ex.130301)",0.0,0.0,0.0
5797,2019, EAV-130307-G," Mineral-based non-chlor. insul., heat transm. oils",176.0,11.4,10.7
5798,2019, EAV-130308-G, Synthetic insulating and heat transmission oils,23.0,1.2,1.1
5799,2019, EAV-130309-G," Readily biodegradable insulating, heat transm. oils",5.0,0.0,0.0
5800,2019, EAV-130310-G, Other insulating and heat transmission oils,19.0,0.3,0.2
5801,2019, EAV-130401-G, Bilge oils from inland navigation,8.0,2.8,2.8
5802,2019, EAV-130402-G, Bilge oils from jetty sewers,0.0,0.0,0.0
5803,2019, EAV-130403-G, Bilge oils from other navigation,19.0,112.9,112.2
5804,2019, EAV-130501-G, Solids from grit chambers and oil/water separators,194.0,58.3,44.3
5805,2019, EAV-130502-G, Sludges from oil/water separators,764.0,157.9,146.5
5806,2019, EAV-130503-G, Interceptor sludges,407.0,103.7,95.0
5807,2019, EAV-130506-G, Oil from oil/water separators,25.0,6.0,3.2
5808,2019, EAV-130507-G, Oily water from oil/water separators,209.0,48.7,38.9
5809,2019, EAV-130508-G,"Mixtures of wastes fr.grit chambers,oil/water sep.",929.0,192.0,181.1
5810,2019, EAV-130701-G, Fuel oil and diesel,145.0,17.2,14.3
5811,2019, EAV-130702-G, petrol,40.0,1.5,1.4
5812,2019, EAV-130703-G, Other fuels (including mixtures),182.0,26.2,16.2
5813,2019, EAV-130801-G, Oil wastes: Desalter sludges or emulsions,0.0,0.0,0.0
5814,2019, EAV-130802-G, Oil wastes: Other emulsions,159.0,41.9,31.2
5815,2019, EAV-130899-G, Oil wastes: Wastes nos.,174.0,34.2,29.6
5816,2019, EAV-14," Waste organic solvents, refrigerants, propellants",733.0,92.1,60.7
5817,2019, EAV-140601-G," Chlorofluorocarbons, HCFC, HFC",57.0,1.6,1.4
5818,2019, EAV-140602-G, Other halogenated solvents and solvent mixtures,114.0,7.3,2.5
5819,2019, EAV-140603-G, Other solvents and solvent mixtures,626.0,78.8,53.1
5820,2019, EAV-140604-G, Sludges or solid wastes cont. halogenated solvents,15.0,0.2,0.1
5821,2019, EAV-140605-G, Sludges or solid wastes containing other solvents,48.0,4.2,3.6
5822,2019, EAV-15," Waste packaging, absorbents, wiping cloths etc.",2520.0,278.2,202.9
5823,2019, EAV-150110-G, Packaging cont.residues of or contam.by haza.subs.,1130.0,66.3,52.6
5824,2019, EAV-150111-G, Metallic packaging cont. haza. solid porous matrix,35.0,1.2,1.1
5825,2019,EAV-150202-G," Absorbents, filter materials, wiping cloths etc.",2061.0,210.7,149.2
5826,2019, EAV-16, Wastes not otherwise specified in the list,3012.0,1049.9,825.4
5827,2019, EAV-160104-G, End-of-life vehicles,47.0,42.2,42.0
5828,2019, EAV-160107-G, End-of-life vehicles: Oil filters,80.0,11.2,9.5
5829,2019, EAV-160108-G, End-of-life vehicles: Components cont. mercury,0.0,0.0,0.0
5830,2019, EAV-160109-G, End-of-life vehicles: Components containing PCBs,0.0,0.0,0.0
5831,2019, EAV-160110-G, End-of-life vehicles: Explosive components,68.0,6.3,4.6
5832,2019, EAV-160111-G, End-of-life vehicles: Brake pads cont. asbestos,0.0,0.0,0.0
5833,2019, EAV-160113-G, End-of-life vehicles: Brake fluids,143.0,15.5,11.2
5834,2019, EAV-160114-G, End-of-life vehicles: Antifreeze fluids,243.0,30.3,22.0
5835,2019, EAV-160121-G," Hazardous components (ex.160107-11,160113-14)",75.0,6.7,6.3
5836,2019, EAV-160209-G, Transformers and capacitors containing PCBs,175.0,1.2,0.9
5837,2019, EAV-160210-G, Discarded equip.cont. or contam.by PCBs(ex.160209),4.0,0.1,0.1
5838,2019, EAV-160211-G," Discarded equip.cont. chlorofluorocarbons,HCFC,HFC",161.0,15.7,7.0
5839,2019, EAV-160212-G,Discarded equipment containing free asbestos,87.0,7.1,6.4
5840,2019, EAV-160213-G, Discarded equip.cont.hazardous comp.(ex.160209-12),509.0,63.4,49.1
5841,2019, EAV-160215-G, Hazardous comp. removed from discarded equipment,103.0,26.5,16.0
5842,2019, EAV-160303-G, Off-spec. batches: Inorganic wastes,115.0,8.9,8.0
5843,2019, EAV-160305-G, Off-spec. batches: organic wastes,172.0,12.2,11.9
5844,2019, EAV-160401-G, Waste ammunition,8.0,0.0,0.0
5845,2019, EAV-160402-G, Fireworks wastes,15.0,0.3,0.1
5846,2019, EAV-160403-G, Other waste explosives,29.0,0.5,0.3
5847,2019, EAV-160504-G, Gases in pressure containers (including halons),401.0,8.8,6.6
5848,2019, EAV-160506-G, Laboratory chemicals consisting of hazardous subs.,240.0,4.9,3.6
5849,2019, EAV-160507-G, Discarded inorganic chemicals cons. To install haza. subs.,403.0,6.5,5.4
5850,2019, EAV-160508-G, Discarded organic chemicals cons. To install haza. subs.,408.0,7.4,6.3
5851,2019, EAV-160601-G, lead batteries,458.0,356.8,272.7
5852,2019, EAV-160602-G, Ni-Cd batteries,93.0,1.4,1.2
5853,2019, EAV-160603-G, Mercury-containing batteries,10.0,0.2,0.1
5854,2019, EAV-160606-G," Separately coll. electrolyte from batteries,accum.",25.0,2.7,1.8
5855,2019, EAV-160708-G,"Tanks,barrels: Wastes containing oil",662.0,120.9,110.9
5856,2019, EAV-160709-G," Tanks, barrels: Wastes cont. other hazardous substances.",203.0,28.7,26.8
5857,2019, EAV-160802-G, Spent catalysts cont. hazardous transition metals,99.0,10.3,10.0
5858,2019, EAV-160805-G, Spent catalysts containing phosphoric acid,0.0,0.0,0.0
5859,2019, EAV-160806-G, Spent liquids used as catalysts,4.0,0.2,0.2
5860,2019, EAV-160807-G, Spent catalysts contaminated with haza. substances,113.0,6.8,5.8
5861,2019, EAV-160901-G," Permanganates, for example potassium permanganate",0.0,0.0,0.0
5862,2019, EAV-160902-G," Chromates (potassium chr., potassium, sodium dichr.)",3.0,0.0,0.0
5863,2019, EAV-160903-G," Peroxides, for example hydrogen peroxide",15.0,0.1,0.1
5864,2019, EAV-160904-G," Oxidising substances, nos.",7.0,0.1,0.1
5865,2019, EAV-161001-G, Aqueous liquid wastes cont. hazardous substances,468.0,152.8,90.3
5866,2019, EAV-161003-G, Aqueous concentrates cont. hazardous substances,69.0,8.2,6.2
5867,2019, EAV-161101-G," Carbon-based linings,refractories fr.metall. proc.",15.0,12.1,12.1
5868,2019, EAV-161103-G," Other linings,refractories from metall. processes",68.0,53.4,52.4
5869,2019, EAV-161105-G,"Linings, refractories from non-metal. processes",122.0,19.6,17.2
5870,2019, EAV-17, Construction and demolition wastes,13600.0,9563.0,8514.9
5871,2019, EAV-170106-G," Mixtures of, or separate fractions of concrete etc.",1760.0,991.9,966.1
5872,2019, EAV-170204-G," Glass, plastic, wood cont. hazardous substances",4634.0,1136.0,929.5
5873,2019, EAV-170301-G, Bituminous mixtures containing coal tar,3363.0,3827.7,3368.4
5874,2019, EAV-170303-G, Coal tar and tarred products,1233.0,193.9,129.8
5875,2019, EAV-170409-G, Metal waste contaminated with hazardous substances,199.0,11.0,10.5
5876,2019, EAV-170410-G," Cables cont. oil, coal tar and other waste. subs.",264.0,10.7,8.4
5877,2019, EAV-170503-G, Soil and stones containing hazardous substances,2231.0,2166.3,2050.1
5878,2019, EAV-170505-G, Dredging spoil containing hazardous substances,33.0,21.4,21.1
5879,2019, EAV-170507-G, Track ballast containing hazardous substances,89.0,147.0,141.2
5880,2019, EAV-170601-G, insulation materials containing asbestos,315.0,10.8,9.2
5881,2019, EAV-170603-G, Other insulation materials,2777.0,270.8,210.6
5882,2019, EAV-170605-G, Construction materials containing asbestos,4115.0,688.4,592.1
5883,2019, EAV-170801-G,Gypsum-based construction materials contaminated,8.0,0.3,0.3
5884,2019, EAV-170901-G, Construction and demolition wastes cont. mercury,3.0,4.8,4.8
5885,2019, EAV-170902-G, Construction and demolition wastes containing PCB,161.0,18.8,18.4
5886,2019, EAV-170903-G, Other construction and demolition wastes,565.0,63.2,54.5
5887,2019, EAV-18, Wastes from human or animal health care,261.0,29.1,22.6
5888,2019, EAV-180103-G, Wastes (special requirements to prevent infection),196.0,22.7,17.7
5889,2019, EAV-180106-G, Chemicals consisting of or cont. hazardous subst.,35.0,0.6,0.6
5890,2019, EAV-180108-G, Cytotoxic and cytostatic medicines,72.0,4.2,3.2
5891,2019, EAV-180110-G, Amalgam waste from dental care,37.0,0.1,0.0
5892,2019, EAV-180202-G, Wastes (special requirements to prevent infection),52.0,1.4,1.0
5893,2019, EAV-180205-G, Chemicals consisting of or cont. hazardous subst.,0.0,0.0,0.0
5894,2019, EAV-180207-G, Cytotoxic and cytostatic medicines,0.0,0.0,0.0
5895,2019, EAV-19, Wastes from waste management facilities etc.,1666.0,6711.8,2968.8
5896,2019, EAV-190105-G," Incineration,pyrolysis: Filter cake fr.gas treat.",30.0,51.9,41.1
5897,2019, EAV-190106-G," Incineration, pyrolysis: Aqueous liquid wastes",29.0,65.9,18.8
5898,2019, EAV-190107-G," Incineration,pyrolysis: Solid wastes fr.gas treat.",116.0,687.5,306.3
5899,2019, EAV-190110-G,"Incineration, pyrolysis: Spent activated carbon",20.0,10.3,2.5
5900,2019, EAV-190111-G," Incineration, pyrolysis: Bottom ash and slag",100.0,576.2,296.7
5901,2019, EAV-190113-G," Incineration, pyrolysis: Fly ash cont. haza. subst.",121.0,631.1,390.7
