Year,Industry Code,Industry,EAV code,Waste Description,Number Of Waste Generators,Volumes Of Waste (1000t),Volumes Of Waste Generated By Primary Producers (1000t)
2019,WZ08-E,"Water Supply, Disposal, Elimination Of Environmental Pollution",EAV-05,"Waste from petroleum refining, natural gas purification",30.0,2.8,1.6
2019,WZ08-E,"Water Supply, Disposal, Elimination Of Environmental Pollution",EAV-06,Waste from inorganic chemical processes,205.0,29.4,12.7
2019,WZ08-E,"Water Supply, Disposal, Elimination Of Environmental Pollution",EAV-07,Waste from organic chemical processes,196.0,140.6,90.4
2019,WZ08-E,"Water Supply, Disposal, Elimination Of Environmental Pollution",EAV-08,"Waste from MFSU from coatings, adhesives, etc.",231.0,69.7,41.0
2019,WZ08-E,"Water Supply, Disposal, Elimination Of Environmental Pollution",EAV-09,Waste from the photographic industry,80.0,9.0,5.8
2019,WZ08-E,"Water Supply, Disposal, Elimination Of Environmental Pollution",EAV-10,Waste from thermal processes,92.0,96.5,86.4
2019,WZ08-E,"Water Supply, Disposal, Elimination Of Environmental Pollution",EAV-11,Waste from chemical surface treatment,166.0,62.7,37.1
2019,WZ08-E,"Water Supply, Disposal, Elimination Of Environmental Pollution",EAV-12,Waste from mechanical shaping processes,395.0,310.6,123.2
2019,WZ08-E,"Water Supply, Disposal, Elimination Of Environmental Pollution",EAV-13,Oil waste and liquid fuel waste,637.0,843.7,670.4
2019,WZ08-E,"Water Supply, Disposal, Elimination Of Environmental Pollution",EAV-14,"Waste from organic solvents, coolants",180.0,43.3,20.6
2019,WZ08-E,"Water Supply, Disposal, Elimination Of Environmental Pollution",EAV-15,"Packaging waste, absorbents, wipes",473.0,155.4,87.1
2019,WZ08-E,"Water Supply, Disposal, Elimination Of Environmental Pollution",EAV-16,Waste not included elsewhere in the inventory,747.0,524.0,368.4
2019,WZ08-E,"Water Supply, Disposal, Elimination Of Environmental Pollution",EAV-17,Construction and demolition waste,2794.0,2580.0,1801.7
2019,WZ08-E,"Water Supply, Disposal, Elimination Of Environmental Pollution",EAV-18,Waste from medical supplies,54.0,18.6,12.1
2019,WZ08-E,"Water Supply, Disposal, Elimination Of Environmental Pollution",EAV-19,Waste from waste treatment plants e.g.,761.0,4709.0,1775.3
2019,WZ08-E,"Water Supply, Disposal, Elimination Of Environmental Pollution",EAV-20,Municipal waste (household waste and similar waste),447.0,89.2,49.8
2019,WZ08-E,"Water Supply, Disposal, Elimination Of Environmental Pollution",,In total,3958.0,9693.6,5183.9
2019,WZ08-38,"Collection, Waste Disposal, Recovery",EAV-01,Waste from the extraction of mineral resources,,,
2019,WZ08-38,"Collection, Waste Disposal, Recovery",EAV-02,"Waste from agriculture, forestry, etc.",51.0,0.6,0.3
2019,WZ08-38,"Collection, Waste Disposal, Recovery",EAV-03,"Waste from wood processing, etc.",13.0,0.2,0.2
2019,WZ08-38,"Collection, Waste Disposal, Recovery",EAV-04,"Waste from the leather, fur and textile industries",,,
2019,WZ08-38,"Collection, Waste Disposal, Recovery",EAV-05,"Waste from petroleum refining, natural gas purification",27.0,1.7,0.5
2019,WZ08-38,"Collection, Waste Disposal, Recovery",EAV-06,Waste from inorganic chemical processes,195.0,27.2,10.6
2019,WZ08-38,"Collection, Waste Disposal, Recovery",EAV-07,Waste from organic chemical processes,191.0,133.0,84.2
2019,WZ08-38,"Collection, Waste Disposal, Recovery",EAV-08,"Waste from HZVA, including coatings, adhesives, etc.",223.0,62.3,33.7
2019,WZ08-38,"Collection, Waste Disposal, Recovery",EAV-09,Waste from the photographic industry,78.0,7.8,4.6
2019,WZ08-38,"Collection, Waste Disposal, Recovery",EAV-10,Waste from thermal processes,84.0,94.4,86.2
2019,WZ08-38,"Collection, Waste Disposal, Recovery",EAV-11,Waste from chemical surface treatment,155.0,53.2,27.9
2019,WZ08-38,"Collection, Waste Disposal, Recovery",EAV-12,Waste from mechanical shaping processes,358.0,280.7,97.5
2019,WZ08-38,"Collection, Waste Disposal, Recovery",EAV-13,Oil waste and liquid fuel waste,570.0,727.6,556.8
2019,WZ08-38,"Collection, Waste Disposal, Recovery",EAV-14,"Waste from organic solvents, coolants",174.0,40.7,18.1
2019,WZ08-38,"Collection, Waste Disposal, Recovery",EAV-15,"Packaging waste, absorbents, wipes",446.0,138.4,70.6
2019,WZ08-38,"Collection, Waste Disposal, Recovery",EAV-16,Waste not included elsewhere in the inventory,698.0,467.4,313.4
2019,WZ08-38,"Collection, Waste Disposal, Recovery",EAV-17,construction and demolition waste,2388.0,2158.0,1489.3
2019,WZ08-38,"Collection, Waste Disposal, Recovery",EAV-18,Waste from medical care,53.0,16.3,9.8
2019,WZ08-38,"Collection, Waste Disposal, Recovery",EAV-19,Waste from waste treatment plants e.g.,700.0,4466.9,1646.8
2019,WZ08-38,"Collection, Waste Disposal, Recovery",EAV-20,Municipal waste (household waste and similar waste),428.0,83.3,44.2
2019,WZ08-38,"Collection, Waste Disposal, Recovery",,In total,3417.0,8768.1,4494.5
2019,WZ08-F,Construction Industry,EAV-01,waste from the extraction of mineral resources,,,
2019,WZ08-F,Construction Industry,EAV-02,"Waste from agriculture, forestry, etc.",,,
2019,WZ08-F,Construction Industry,EAV-03,"Waste from woodworking, etc.",,,
2019,WZ08-F,Construction Industry,EAV-04,"Waste from the leather, fur and textile industries",,,
2019,WZ08-F,Construction Industry,EAV-05,"Waste from petroleum refining, natural gas purification",,,
2019,WZ08-F,Construction Industry,EAV-06,Waste from inorganic chemical processes,,,
2019,WZ08-F,Construction Industry,EAV-07,Waste from organic chemical processes,8.0,4.2,4.2
2019,WZ08-F,Construction Industry,EAV-08,"Waste from MFSU from coatings, adhesives, etc.",15.0,0.5,0.5
2019,WZ08-F,Construction Industry,EAV-09,Waste from the photographic industry,,,
2019,WZ08-F,Construction Industry,EAV-10,Waste from thermal processes,7.0,0.3,0.3
2019,WZ08-F,Construction Industry,EAV-11,Waste from chemical surface treatment,8.0,0.4,0.4
2019,WZ08-F,Construction Industry,EAV-12,Waste from mechanical shaping processes,56.0,4.1,4.1
2019,WZ08-F,Construction Industry,EAV-13,waste oil and liquid fuel waste,68.0,6.5,6.3
2019,WZ08-F,Construction Industry,EAV-14,"Waste from organic solvents, coolants",,,
2019,WZ08-F,Construction Industry,EAV-15,"Packaging waste, absorbents, wipes",14.0,0.4,0.3
2019,WZ08-F,Construction Industry,EAV-16,Waste not included elsewhere in the inventory,53.0,6.6,6.2
2019,WZ08-F,Construction Industry,EAV-17,Construction and demolition waste,3869.0,1494.5,1413.5
2019,WZ08-F,Construction Industry,EAV-18,Waste from medical supplies,,,
2019,WZ08-F,Construction Industry,EAV-19,Waste from waste treatment plants e.g.,17.0,7.8,2.7
2019,WZ08-F,Construction Industry,EAV-20,Municipal waste (household waste and similar waste),9.0,1.2,1.2
2019,WZ08-F,Construction Industry,,In total,4036.0,1527.1,1440.3
2019,WZ08-G,"Trade, Maintenance And Repair Of Automobiles",EAV-01,waste from the extraction of mineral resources,,,
2019,WZ08-G,"Trade, Maintenance And Repair Of Automobiles",EAV-02,"Waste from agriculture, forestry, etc.",,,
2019,WZ08-G,"Trade, Maintenance And Repair Of Automobiles",EAV-03,"Waste from woodworking, etc.",,,
2019,WZ08-G,"Trade, Maintenance And Repair Of Automobiles",EAV-04,"Waste from the leather, fur and textile industries",,,
2019,WZ08-G,"Trade, Maintenance And Repair Of Automobiles",EAV-05,"Waste from petroleum refining, natural gas purification",,,
2019,WZ08-G,"Trade, Maintenance And Repair Of Automobiles",EAV-06,Waste from inorganic chemical processes,39.0,5.9,5.8
2019,WZ08-G,"Trade, Maintenance And Repair Of Automobiles",EAV-07,Waste from organic chemical processes,76.0,31.3,30.5
2019,WZ08-G,"Trade, Maintenance And Repair Of Automobiles",EAV-08,"Waste from MFSU from coatings, adhesives, etc.",47.0,4.0,3.8
2019,WZ08-G,"Trade, Maintenance And Repair Of Automobiles",EAV-09,Waste from the photographic industry,7.0,0.5,0.4
2019,WZ08-G,"Trade, Maintenance And Repair Of Automobiles",EAV-10,Waste from thermal processes,27.0,55.3,35.5
2019,WZ08-G,"Trade, Maintenance And Repair Of Automobiles",EAV-11,Waste from chemical surface treatment,54.0,24.7,17.2
2019,WZ08-G,"Trade, Maintenance And Repair Of Automobiles",EAV-12,Waste from mechanical shaping processes,263.0,93.9,75.0
2019,WZ08-G,"Trade, Maintenance And Repair Of Automobiles",EAV-13,waste oil and liquid fuel waste,911.0,106.5,88.4
2019,WZ08-G,"Trade, Maintenance And Repair Of Automobiles",EAV-14,"Waste from organic solvents, coolants",81.0,5.4,5.0
2019,WZ08-G,"Trade, Maintenance And Repair Of Automobiles",EAV-15,"Packaging waste, absorbents, wipes",131.0,9.4,6.1
2019,WZ08-G,"Trade, Maintenance And Repair Of Automobiles",EAV-16,Waste not included elsewhere in the inventory,260.0,123.5,66.6
2019,WZ08-G,"Trade, Maintenance And Repair Of Automobiles",EAV-17,construction and demolition waste,579.0,336.6,259.5
2019,WZ08-G,"Trade, Maintenance And Repair Of Automobiles",EAV-18,Waste from medical care,8.0,0.5,0.5
2019,WZ08-G,"Trade, Maintenance And Repair Of Automobiles",EAV-19,"Waste from waste treatment plants, etc.",83.0,222.9,43.5
2019,WZ08-G,"Trade, Maintenance And Repair Of Automobiles",EAV-20,Municipal waste (household waste and similar waste),24.0,5.1,4.8
2019,WZ08-G,"Trade, Maintenance And Repair Of Automobiles",,In total,1897.0,1026.2,642.8
2019,WZ08-H,Transportation And Storage,EAV-01,Waste from the extraction of mineral resources,,,
2019,WZ08-H,Transportation And Storage,EAV-02,"Waste from agriculture, forestry, etc.",,,
2019,WZ08-H,Transportation And Storage,EAV-03,"Waste from wood processing, etc.",,,
2019,WZ08-H,Transportation And Storage,EAV-04,"Waste from the leather, fur and textile industries",,,
2019,WZ08-H,Transportation And Storage,EAV-05,"Waste from petroleum refining, natural gas purification",6.0,0.4,0.4
2019,WZ08-H,Transportation And Storage,EAV-06,Waste from inorganic chemical processes,9.0,0.2,0.2
2019,WZ08-H,Transportation And Storage,EAV-07,Waste from organic chemical processes,45.0,81.3,80.9
2019,WZ08-H,Transportation And Storage,EAV-08,"Waste from MFSU from coatings, adhesives, etc.",23.0,1.8,1.6
2019,WZ08-H,Transportation And Storage,EAV-09,Waste from the photographic industry,,,
2019,WZ08-H,Transportation And Storage,EAV-10,Waste from thermal processes,6.0,0.2,0.1
2019,WZ08-H,Transportation And Storage,EAV-11,Waste from chemical surface treatment,14.0,2.4,2.3
2019,WZ08-H,Transportation And Storage,EAV-12,Waste from mechanical shaping processes,55.0,8.5,6.7
2019,WZ08-H,Transportation And Storage,EAV-13,waste oil and liquid fuel waste,261.0,36.4,34.0
2019,WZ08-H,Transportation And Storage,EAV-14,"Waste from organic solvents, coolants",20.0,0.5,0.4
2019,WZ08-H,Transportation And Storage,EAV-15,"Packaging waste, absorbents, wipes",54.0,2.5,2.0
2019,WZ08-H,Transportation And Storage,EAV-16,Waste not included elsewhere in the inventory,192.0,46.7,44.6
2019,WZ08-H,Transportation And Storage,EAV-17,construction and demolition waste,845.0,437.6,411.0
2019,WZ08-H,Transportation And Storage,EAV-18,Waste from medical care,,,
2019,WZ08-H,Transportation And Storage,EAV-19,"Waste from waste treatment plants, etc.",53.0,30.5,6.2
2019,WZ08-H,Transportation And Storage,EAV-20,Municipal waste (household waste and similar waste),9.0,0.4,0.4
2019,WZ08-H,Transportation And Storage,,In total,1240.0,649.7,591.1
2019,WZ08-I,Hospitality,EAV-01,Waste from the extraction of mineral resources,,,
2019,WZ08-I,Hospitality,EAV-02,"Waste from agriculture, forestry, etc.",,,
2019,WZ08-I,Hospitality,EAV-03,"Waste from woodworking, etc.",,,
2019,WZ08-I,Hospitality,EAV-04,"Waste from the leather, fur and textile industries",,,
2019,WZ08-I,Hospitality,EAV-05,"Waste from petroleum refining, natural gas purification",,,
2019,WZ08-I,Hospitality,EAV-06,Waste from inorganic chemical processes,,,
2019,WZ08-I,Hospitality,EAV-07,Waste from organic chemical processes,,,
2019,WZ08-I,Hospitality,EAV-08,"Waste from HZVA, including coatings, adhesives, etc.",3.0,0.0,0.0
2019,WZ08-I,Hospitality,EAV-09,Waste from the photographic industry,,,
2019,WZ08-I,Hospitality,EAV-10,Waste from thermal processes,,,
2019,WZ08-I,Hospitality,EAV-11,Waste from chemical surface treatment,,,
2019,WZ08-I,Hospitality,EAV-12,Waste from mechanical shaping processes,,,
2019,WZ08-I,Hospitality,EAV-13,waste oil and liquid fuel waste,6.0,0.3,0.3
2019,WZ08-I,Hospitality,EAV-14,"Waste from organic solvents, coolants",,,
2019,WZ08-I,Hospitality,EAV-15,"Packaging waste, absorbent masses, wipes",,,
2019,WZ08-I,Hospitality,EAV-16,Waste not included elsewhere in the inventory,,,
2019,WZ08-I,Hospitality,EAV-17,Construction and demolition waste,24.0,8.7,8.7
2019,WZ08-I,Hospitality,EAV-18,Waste from medical supplies,,,
2019,WZ08-I,Hospitality,EAV-19,Waste from waste treatment plants e.g.,,,
2019,WZ08-I,Hospitality,EAV-20,Municipal waste (household waste and similar waste),,,
2019,WZ08-I,Hospitality,,In total,29.0,13.8,13.8
2019,WZ08-J,Information And Communication,EAV-01,waste from the extraction of mineral resources,,,
2019,WZ08-J,Information And Communication,EAV-02,"Waste from agriculture, forestry, etc.",,,
2019,WZ08-J,Information And Communication,EAV-03,"Waste from woodworking, etc.",,,
2019,WZ08-J,Information And Communication,EAV-04,"Waste from the leather, fur and textile industries",,,
2019,WZ08-J,Information And Communication,EAV-05,"Waste from petroleum refining, natural gas purification",,,
2019,WZ08-J,Information And Communication,EAV-06,Waste from inorganic chemical processes,,,
2019,WZ08-J,Information And Communication,EAV-07,Waste from organic chemical processes,,,
2019,WZ08-J,Information And Communication,EAV-08,"Waste from HZVA, including coatings, adhesives, etc.",3.0,0.8,0.8
2019,WZ08-J,Information And Communication,EAV-09,Waste from the photographic industry,3.0,0.1,0.1
2019,WZ08-J,Information And Communication,EAV-10,Waste from thermal processes,,,
2019,WZ08-J,Information And Communication,EAV-11,Waste from chemical surface treatment,,,
2019,WZ08-J,Information And Communication,EAV-12,Waste from mechanical shaping processes,6.0,1.1,0.9
2019,WZ08-J,Information And Communication,EAV-13,waste oil and liquid fuel waste,8.0,6.3,2.0
2019,WZ08-J,Information And Communication,EAV-14,"Waste from organic solvents, coolants",4.0,0.1,0.1
2019,WZ08-J,Information And Communication,EAV-15,"Packaging waste, absorbent masses, wipes",4.0,1.0,0.4
2019,WZ08-J,Information And Communication,EAV-16,Waste not included elsewhere in the inventory,5.0,1.8,1.3
2019,WZ08-J,Information And Communication,EAV-17,Construction and demolition waste,66.0,9.1,9.1
2019,WZ08-J,Information And Communication,EAV-18,Waste from medical care,,,
2019,WZ08-J,Information And Communication,EAV-19,Waste from waste treatment plants e.g.,4.0,9.6,9.4
2019,WZ08-J,Information And Communication,EAV-20,Municipal waste (household waste and similar waste),,,
2019,WZ08-J,Information And Communication,,In total,85.0,30.5,24.7
2019,WZ08-K,Provision Of Financial And Insurance Services,EAV-01,Waste from the extraction of mineral resources,,,
2019,WZ08-K,Provision Of Financial And Insurance Services,EAV-02,"Waste from agriculture, forestry, etc.",,,
2019,WZ08-K,Provision Of Financial And Insurance Services,EAV-03,"Waste from wood processing, etc.",,,
2019,WZ08-K,Provision Of Financial And Insurance Services,EAV-04,"Waste from the leather, fur and textile industries",,,
2019,WZ08-K,Provision Of Financial And Insurance Services,EAV-05,"Waste from petroleum refining, natural gas purification",,,
2019,WZ08-K,Provision Of Financial And Insurance Services,EAV-06,Waste from inorganic chemical processes,,,
2019,WZ08-K,Provision Of Financial And Insurance Services,EAV-07,Waste from organic chemical processes,,,
2019,WZ08-K,Provision Of Financial And Insurance Services,EAV-08,"Waste from HZVA, including coatings, adhesives, etc.",3.0,0.2,0.2
2019,WZ08-K,Provision Of Financial And Insurance Services,EAV-09,Waste from the photographic industry,,,
2019,WZ08-K,Provision Of Financial And Insurance Services,EAV-10,Waste from thermal processes,,,
2019,WZ08-K,Provision Of Financial And Insurance Services,EAV-11,Waste from chemical surface treatment,4.0,1.5,1.5
2019,WZ08-K,Provision Of Financial And Insurance Services,EAV-12,Waste from mechanical shaping processes,8.0,1.8,1.8
2019,WZ08-K,Provision Of Financial And Insurance Services,EAV-13,waste oil and liquid fuel waste,4.0,1.3,0.1
2019,WZ08-K,Provision Of Financial And Insurance Services,EAV-14,"Waste from organic solvents, coolants",,,
2019,WZ08-K,Provision Of Financial And Insurance Services,EAV-15,"Packaging waste, absorbent masses, wipes",5.0,0.3,0.3
2019,WZ08-K,Provision Of Financial And Insurance Services,EAV-16,Waste not included elsewhere in the inventory,7.0,1.1,1.0
2019,WZ08-K,Provision Of Financial And Insurance Services,EAV-17,construction and demolition waste,34.0,6.7,6.7
2019,WZ08-K,Provision Of Financial And Insurance Services,EAV-18,Waste from medical supplies,,,
2019,WZ08-K,Provision Of Financial And Insurance Services,EAV-19,Waste from waste treatment plants e.g.,3.0,0.1,0.1
2019,WZ08-K,Provision Of Financial And Insurance Services,EAV-20,Municipal waste (household waste and similar waste),,,
2019,WZ08-K,Provision Of Financial And Insurance Services,,In total,48.0,14.2,12.9
2019,WZ08-L-01,"Grundst./Apartments, Freiber.,Scientific,Techn.,Wirt.Dl",EAV-01,Waste from the extraction of mineral resources,,,
2019,WZ08-L-01,"Grundst./Apartments, Freiber.,Scientific,Techn.,Wirt.Dl",EAV-02,"Waste from agriculture, forestry, etc.",,,
2019,WZ08-L-01,"Grundst./Apartments, Freiber.,Scientific,Techn.,Wirt.Dl",EAV-03,"Waste from woodworking, etc.",,,
2019,WZ08-L-01,"Grundst./Apartments, Freiber.,Scientific,Techn.,Wirt.Dl",EAV-04,"Waste from the leather, fur and textile industries",,,
2019,WZ08-L-01,"Grundst./Apartments, Freiber.,Scientific,Techn.,Wirt.Dl",EAV-05,"Waste from petroleum refining, natural gas purification",,,
2019,WZ08-L-01,"Grundst./Apartments, Freiber.,Scientific,Techn.,Wirt.Dl",EAV-06,Waste from inorganic chemical processes,40.0,20.9,20.9
