Year,Industry Code,Industry,EAV Code,Waste Description,Waste Quantities Produced by Primary Producers,Unknown Value 1,Metric Tons,,,
2019,WZ08-I,Hospitality,EAV-13,Oil waste and waste from liquid fuels,6,0,3,,,
2019,WZ08-I,Hospitality,EAV-14,"Waste from organic solvents, coolants",,,,,,
2019,WZ08-I,Hospitality,EAV-15,"Packaging drop, upright masses, wipes",,,,,,
2019,WZ08-I,Hospitality,EAV-16,"Waste, not listed elsewhere in the directory",,,,,,
2019,WZ08-I,Hospitality,EAV-17,Construction and demolition waste,24,8,7,,,
2019,WZ08-I,Hospitality,EAV-18,Waste from medical care,,,,,,
2019,WZ08-I,Hospitality,EAV-19,"Waste from waste treatment plants, etc.",,,,,,
2019,WZ08-I,Hospitality,EAV-20,"Settlement waste (budget waste, etc. Waste)",,,,,,
,,,,,,,,,,
2019,WZ08-J,information and communication,EAV-01,Waste from the extraction of mineral resources,,,,,,
2019,WZ08-J,information and communication,EAV-02,"Waste from agriculture, forestry etc.",,,,,,
2019,WZ08-J,information and communication,EAV-03,"Waste from woodworking, among others,",,,,,,
2019,WZ08-J,information and communication,EAV-04,"Waste from the leather, fur and textile industry",,,,,,
2019,WZ08-J,information and communication,EAV-05,"Waste from oil refinement, natural gas cleaning",,,,,,
2019,WZ08-J,information and communication,EAV-06,Waste from inorganic-chemical processes,,,,,,
2019,WZ08-J,information and communication,EAV-07,Waste from organic-chemical processes,,,,,,
2019,WZ08-J,information and communication,EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",3,0,8,,,
2019,WZ08-J,information and communication,EAV-09,Waste from the photographic industry,3,0,1,,,
2019,WZ08-J,information and communication,EAV-10,Waste from thermal processes,,,,,,
2019,WZ08-J,information and communication,EAV-11,Waste from chemical surface processing,,,,,,
2019,WZ08-J,information and communication,EAV-12,Waste from processes of the mechanical design,6,0,9,,,
2019,WZ08-J,information and communication,EAV-13,Oil waste and waste from liquid fuels,8,2,0,,,
2019,WZ08-J,information and communication,EAV-14,"Waste from organic solvents, coolants",4,0,1,,,
2019,WZ08-J,information and communication,EAV-15,"Packaging drop, upright masses, wipes",4,0,4,,,
2019,WZ08-J,information and communication,EAV-16,"Waste, not listed elsewhere in the directory",5,1,3,,,
2019,WZ08-J,information and communication,EAV-17,Construction and demolition waste,66,9,1,,,
2019,WZ08-J,information and communication,EAV-18,Waste from medical care,,,,,,
2019,WZ08-J,information and communication,EAV-19,"Waste from waste treatment plants, etc.",4,9,4,,,
2019,WZ08-J,information and communication,EAV-20,"Settlement waste (budget waste, etc. Waste)",,,,,,
,,,,,,,,,,
2019,WZ08-K,Provision of financial and insurance benefits,EAV-01,Waste from the extraction of mineral resources,,,,,,
2019,WZ08-K,Provision of financial and insurance benefits,EAV-02,"Waste from agriculture, forestry etc.",,,,,,
2019,WZ08-K,Provision of financial and insurance benefits,EAV-03,"Waste from woodworking, among others,",,,,,,
2019,WZ08-K,Provision of financial and insurance benefits,EAV-04,"Waste from the leather, fur and textile industry",,,,,,
2019,WZ08-K,Provision of financial and insurance benefits,EAV-05,"Waste from oil refinement, natural gas cleaning",,,,,,
2019,WZ08-K,Provision of financial and insurance benefits,EAV-06,Waste from inorganic-chemical processes,,,,,,
2019,WZ08-K,Provision of financial and insurance benefits,EAV-07,Waste from organic-chemical processes,,,,,,
2019,WZ08-K,Provision of financial and insurance benefits,EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",3,0,2,,,
2019,WZ08-K,Provision of financial and insurance benefits,EAV-09,Waste from the photographic industry,,,,,,
2019,WZ08-K,Provision of financial and insurance benefits,EAV-10,Waste from thermal processes,,,,,,
2019,WZ08-K,Provision of financial and insurance benefits,EAV-11,Waste from chemical surface processing,4,1,5,,,
2019,WZ08-K,Provision of financial and insurance benefits,EAV-12,Waste from processes of the mechanical design,8,1,8,,,
2019,WZ08-K,Provision of financial and insurance benefits,EAV-13,Oil waste and waste from liquid fuels,4,0,1,,,
2019,WZ08-K,Provision of financial and insurance benefits,EAV-14,"Waste from organic solvents, coolants",,,,,,
2019,WZ08-K,Provision of financial and insurance benefits,EAV-15,"Packaging drop, upright masses, wipes",5,0,3,,,
2019,WZ08-K,Provision of financial and insurance benefits,EAV-16,"Waste, not listed elsewhere in the directory",7,1,0,,,
2019,WZ08-K,Provision of financial and insurance benefits,EAV-17,Construction and demolition waste,34,6,7,,,
2019,WZ08-K,Provision of financial and insurance benefits,EAV-18,Waste from medical care,,,,,,
2019,WZ08-K,Provision of financial and insurance benefits,EAV-19,"Waste from waste treatment plants, etc.",3,0,1,,,
2019,WZ08-K,Provision of financial and insurance benefits,EAV-20,"Settlement waste (budget waste, etc. Waste)",,,,,,
,,,,,,,,,,
2019,WZ08-L-01,"Real estate, housing, freelance, scientific, technical, and economic services.",EAV-01,Waste from the extraction of mineral resources,,,,,,
2019,WZ08-L-01,"Real estate, housing, freelance, scientific, technical, and economic services.",EAV-02,"Waste from agriculture, forestry etc.",,,,,,
2019,WZ08-L-01,"Real estate, housing, freelance, scientific, technical, and economic services.",EAV-03,"Waste from woodworking, among others,",,,,,,
2019,WZ08-L-01,"Real estate, housing, freelance, scientific, technical, and economic services.",EAV-04,"Waste from the leather, fur and textile industry",,,,,,
2019,WZ08-L-01,"Real estate, housing, freelance, scientific, technical, and economic services.",EAV-05,"Waste from oil refinement, natural gas cleaning",,,,,,
2019,WZ08-L-01,"Real estate, housing, freelance, scientific, technical, and economic services.",EAV-06,Waste from inorganic-chemical processes,40,20,9,,,
2019,WZ08-L-01,"Real estate, housing, freelance, scientific, technical, and economic services.",EAV-07,Waste from organic-chemical processes,80,63,0,,,
2019,WZ08-L-01,"Real estate, housing, freelance, scientific, technical, and economic services.",EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",38,1,2,,,
2019,WZ08-L-01,"Real estate, housing, freelance, scientific, technical, and economic services.",EAV-09,Waste from the photographic industry,14,1,0,,,
2019,WZ08-L-01,"Real estate, housing, freelance, scientific, technical, and economic services.",EAV-10,Waste from thermal processes,24,1,8,,,
2019,WZ08-L-01,"Real estate, housing, freelance, scientific, technical, and economic services.",EAV-11,Waste from chemical surface processing,54,11,7,,,
2019,WZ08-L-01,"Real estate, housing, freelance, scientific, technical, and economic services.",EAV-12,Waste from processes of the mechanical design,122,18,8,,,
2019,WZ08-L-01,"Real estate, housing, freelance, scientific, technical, and economic services.",EAV-13,Oil waste and waste from liquid fuels,188,13,6,,,
2019,WZ08-L-01,"Real estate, housing, freelance, scientific, technical, and economic services.",EAV-14,"Waste from organic solvents, coolants",31,0,7,,,
2019,WZ08-L-01,"Real estate, housing, freelance, scientific, technical, and economic services.",EAV-15,"Packaging drop, upright masses, wipes",102,2,9,,,
2019,WZ08-L-01,"Real estate, housing, freelance, scientific, technical, and economic services.",EAV-16,"Waste, not listed elsewhere in the directory",190,19,9,,,
2019,WZ08-L-01,"Real estate, housing, freelance, scientific, technical, and economic services.",EAV-17,Construction and demolition waste,1422,1009,3,,,
2019,WZ08-L-01,"Real estate, housing, freelance, scientific, technical, and economic services.",EAV-18,Waste from medical care,27,1,1,,,
2019,WZ08-L-01,"Real estate, housing, freelance, scientific, technical, and economic services.",EAV-19,"Waste from waste treatment plants, etc.",72,125,6,,,
2019,WZ08-L-01,"Real estate, housing, freelance, scientific, technical, and economic services.",EAV-20,"Settlement waste (budget waste, etc. Waste)",20,1,7,,,
,,,,,,,,,,
2019,WZ08-O,"Public Administration, defense, social insurance",EAV-01,Waste from the extraction of mineral resources,,,,,,
2019,WZ08-O,"Public Administration, defense, social insurance",EAV-02,"Waste from agriculture, forestry etc.",,,,,,
2019,WZ08-O,"Public Administration, defense, social insurance",EAV-03,"Waste from woodworking, among others,",,,,,,
2019,WZ08-O,"Public Administration, defense, social insurance",EAV-04,"Waste from the leather, fur and textile industry",,,,,,
2019,WZ08-O,"Public Administration, defense, social insurance",EAV-05,"Waste from oil refinement, natural gas cleaning",,,,,,
2019,WZ08-O,"Public Administration, defense, social insurance",EAV-06,Waste from inorganic-chemical processes,14,0,0,,,
2019,WZ08-O,"Public Administration, defense, social insurance",EAV-07,Waste from organic-chemical processes,7,0,0,,,
2019,WZ08-O,"Public Administration, defense, social insurance",EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",15,0,2,,,
2019,WZ08-O,"Public Administration, defense, social insurance",EAV-09,Waste from the photographic industry,,,,,,
2019,WZ08-O,"Public Administration, defense, social insurance",EAV-10,Waste from thermal processes,14,0,2,,,
2019,WZ08-O,"Public Administration, defense, social insurance",EAV-11,Waste from chemical surface processing,6,0,3,,,
2019,WZ08-O,"Public Administration, defense, social insurance",EAV-12,Waste from processes of the mechanical design,28,3,1,,,
2019,WZ08-O,"Public Administration, defense, social insurance",EAV-13,Oil waste and waste from liquid fuels,177,24,3,,,
2019,WZ08-O,"Public Administration, defense, social insurance",EAV-14,"Waste from organic solvents, coolants",6,0,1,,,
2019,WZ08-O,"Public Administration, defense, social insurance",EAV-15,"Packaging drop, upright masses, wipes",73,0,8,,,
2019,WZ08-O,"Public Administration, defense, social insurance",EAV-16,"Waste, not listed elsewhere in the directory",130,6,9,,,
2019,WZ08-O,"Public Administration, defense, social insurance",EAV-17,Construction and demolition waste,1702,2336,5,,,
2019,WZ08-O,"Public Administration, defense, social insurance",EAV-18,Waste from medical care,6,0,1,,,
2019,WZ08-O,"Public Administration, defense, social insurance",EAV-19,"Waste from waste treatment plants, etc.",42,36,0,,,
2019,WZ08-O,"Public Administration, defense, social insurance",EAV-20,"Settlement waste (budget waste, etc. Waste)",126,17,7,,,
,,,,,,,,,,
2019,WZ08-P,Education and lessons,EAV-01,Waste from the extraction of mineral resources,,,,,,
2019,WZ08-P,Education and lessons,EAV-02,"Waste from agriculture, forestry etc.",,,,,,
2019,WZ08-P,Education and lessons,EAV-03,"Waste from woodworking, among others,",,,,,,
2019,WZ08-P,Education and lessons,EAV-04,"Waste from the leather, fur and textile industry",,,,,,
2019,WZ08-P,Education and lessons,EAV-05,"Waste from oil refinement, natural gas cleaning",,,,,,
2019,WZ08-P,Education and lessons,EAV-06,Waste from inorganic-chemical processes,17,0,2,,,
2019,WZ08-P,Education and lessons,EAV-07,Waste from organic-chemical processes,26,1,0,,,
2019,WZ08-P,Education and lessons,EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",6,0,3,,,
2019,WZ08-P,Education and lessons,EAV-09,Waste from the photographic industry,4,0,0,,,
2019,WZ08-P,Education and lessons,EAV-10,Waste from thermal processes,,,,,,
2019,WZ08-P,Education and lessons,EAV-11,Waste from chemical surface processing,4,0,1,,,
2019,WZ08-P,Education and lessons,EAV-12,Waste from processes of the mechanical design,7,0,1,,,
2019,WZ08-P,Education and lessons,EAV-13,Oil waste and waste from liquid fuels,7,0,1,,,
2019,WZ08-P,Education and lessons,EAV-14,"Waste from organic solvents, coolants",10,0,3,,,
2019,WZ08-P,Education and lessons,EAV-15,"Packaging drop, upright masses, wipes",19,0,6,,,
2019,WZ08-P,Education and lessons,EAV-16,"Waste, not listed elsewhere in the directory",26,0,6,,,
2019,WZ08-P,Education and lessons,EAV-17,Construction and demolition waste,78,57,5,,,
2019,WZ08-P,Education and lessons,EAV-18,Waste from medical care,6,0,1,,,
2019,WZ08-P,Education and lessons,EAV-19,"Waste from waste treatment plants, etc.",,,,,,
2019,WZ08-P,Education and lessons,EAV-20,"Settlement waste (budget waste, etc. Waste)",7,0,2,,,
,,,,,,,,,,
2019,WZ08-Q,Health and social affairs,EAV-01,Waste from the extraction of mineral resources,,,,,,
2019,WZ08-Q,Health and social affairs,EAV-02,"Waste from agriculture, forestry etc.",,,,,,
2019,WZ08-Q,Health and social affairs,EAV-03,"Waste from woodworking, among others,",,,,,,
2019,WZ08-Q,Health and social affairs,EAV-04,"Waste from the leather, fur and textile industry",,,,,,
2019,WZ08-Q,Health and social affairs,EAV-05,"Waste from oil refinement, natural gas cleaning",,,,,,
2019,WZ08-Q,Health and social affairs,EAV-06,Waste from inorganic-chemical processes,,,,,,
2019,WZ08-Q,Health and social affairs,EAV-07,Waste from organic-chemical processes,12,0,3,,,
2019,WZ08-Q,Health and social affairs,EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",,,,,,
2019,WZ08-Q,Health and social affairs,EAV-09,Waste from the photographic industry,,,,,,
2019,WZ08-Q,Health and social affairs,EAV-10,Waste from thermal processes,8,0,2,,,
2019,WZ08-Q,Health and social affairs,EAV-11,Waste from chemical surface processing,,,,,,
2019,WZ08-Q,Health and social affairs,EAV-12,Waste from processes of the mechanical design,6,0,4,,,
2019,WZ08-Q,Health and social affairs,EAV-13,Oil waste and waste from liquid fuels,,,,,,
2019,WZ08-Q,Health and social affairs,EAV-14,"Waste from organic solvents, coolants",6,0,0,,,
2019,WZ08-Q,Health and social affairs,EAV-15,"Packaging drop, upright masses, wipes",4,0,0,,,
2019,WZ08-Q,Health and social affairs,EAV-16,"Waste, not listed elsewhere in the directory",26,2,1,,,
2019,WZ08-Q,Health and social affairs,EAV-17,Construction and demolition waste,75,42,2,,,
2019,WZ08-Q,Health and social affairs,EAV-18,Waste from medical care,116,6,0,,,
2019,WZ08-Q,Health and social affairs,EAV-19,"Waste from waste treatment plants, etc.",,,,,,
2019,WZ08-Q,Health and social affairs,EAV-20,"Settlement waste (budget waste, etc. Waste)",9,2,7,,,
,,,,,,,,,,
2019,WZ08-R-03,"Art, entertainment and relaxation, other DL",EAV-01,Waste from the extraction of mineral resources,,,,,,
2019,WZ08-R-03,"Art, entertainment and relaxation, other DL",EAV-02,"Waste from agriculture, forestry etc.",,,,,,
2019,WZ08-R-03,"Art, entertainment and relaxation, other DL",EAV-03,"Waste from woodworking, among others,",,,,,,
2019,WZ08-R-03,"Art, entertainment and relaxation, other DL",EAV-04,"Waste from the leather, fur and textile industry",,,,,,
2019,WZ08-R-03,"Art, entertainment and relaxation, other DL",EAV-05,"Waste from oil refinement, natural gas cleaning",,,,,,
2019,WZ08-R-03,"Art, entertainment and relaxation, other DL",EAV-06,Waste from inorganic-chemical processes,5,0,3,,,
2019,WZ08-R-03,"Art, entertainment and relaxation, other DL",EAV-07,Waste from organic-chemical processes,10,1,5,,,
2019,WZ08-R-03,"Art, entertainment and relaxation, other DL",EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",,,,,,
2019,WZ08-R-03,"Art, entertainment and relaxation, other DL",EAV-09,Waste from the photographic industry,,,,,,
2019,WZ08-R-03,"Art, entertainment and relaxation, other DL",EAV-10,Waste from thermal processes,23,0,2,,,
2019,WZ08-R-03,"Art, entertainment and relaxation, other DL",EAV-11,Waste from chemical surface processing,4,0,4,,,
2019,WZ08-R-03,"Art, entertainment and relaxation, other DL",EAV-12,Waste from processes of the mechanical design,12,0,3,,,
2019,WZ08-R-03,"Art, entertainment and relaxation, other DL",EAV-13,Oil waste and waste from liquid fuels,17,2,7,,,
2019,WZ08-R-03,"Art, entertainment and relaxation, other DL",EAV-14,"Waste from organic solvents, coolants",,,,,,
2019,WZ08-R-03,"Art, entertainment and relaxation, other DL",EAV-15,"Packaging drop, upright masses, wipes",10,0,4,,,
2019,WZ08-R-03,"Art, entertainment and relaxation, other DL",EAV-16,"Waste, not listed elsewhere in the directory",19,2,4,,,
